ID,Model Probability,Model Predicted Label
NDAR_INVC83JPTL2,0.44135099950929574,0
NDAR_INVC9GR4GM4,0.4998137963803844,0
NDAR_INVCBRAKW03,0.4965019742980103,0
NDAR_INVCD4KJZEY,0.5418760824780449,1
NDAR_INVCFFWJJ1H,0.5759893689128666,1
NDAR_INVCFK7R6RZ,0.5394185253047825,1
NDAR_INVCH01N86F,0.4489315640232116,0
NDAR_INVCPJU37VH,0.5716944955982144,1
NDAR_INVCR5CRNZU,0.5387443408586221,1
NDAR_INVCT1P8L38,0.41219900317860225,0
NDAR_INVCUGYRU5T,0.5099504875659254,1
NDAR_INVCX9VNMT6,0.4230357603876121,0
NDAR_INVCY1CFU0B,0.4989161107209798,0
NDAR_INVCYRHXW2G,0.5162020174504438,1
NDAR_INVCZ2UNC0K,0.4004290388987206,0
NDAR_INVD3C9HGW1,0.3871946792591506,0
NDAR_INVD49YH7LB,0.4692604111529529,0
NDAR_INVD5RCMNJU,0.4625023110550342,0
NDAR_INVD9JF68MK,0.44561239134532354,0
NDAR_INVDAV11B6Z,0.5660096202762881,1
NDAR_INVDCMB3LBH,0.4866398098822384,0
NDAR_INVDCMG4GTD,0.4562486775717999,0
NDAR_INVDD94ZBTP,0.47700032844198303,0
NDAR_INVDEN6XZLU,0.5688313565821456,1
NDAR_INVDGWRT6PB,0.4808630344761398,0
NDAR_INVDHL2ZT1M,0.559018395328832,1
NDAR_INVDHPZGW4T,0.4975727055342297,0
NDAR_INVDHR25U4H,0.47337283913781475,0
NDAR_INVDKXF1X2F,0.4585352693636991,0
NDAR_INVDLRDW633,0.493545536972368,0
NDAR_INVDR4CWHTM,0.46564029484243064,0
NDAR_INVDT2WNL94,0.5172231608821268,1
NDAR_INVDTHBFTNZ,0.5022525577795715,1
NDAR_INVE0577FC4,0.46898599181144235,0
NDAR_INVE299DCVM,0.5139964007166988,1
NDAR_INVE2PWTA4F,0.5136337415784064,1
NDAR_INVE3LRK5VH,0.4385409688693387,0
NDAR_INVE46BJ2YA,0.45491323867419065,0
NDAR_INVE5XTBT7L,0.5355707344262495,1
NDAR_INVEBK5NFR3,0.470232017460266,0
NDAR_INVEC8X3JL7,0.5506048015948471,1
NDAR_INVEDBGH2KG,0.49248315213249466,0
NDAR_INVEE19BRYA,0.46426885822385217,0
NDAR_INVEGCADPBF,0.41916147783541874,0
NDAR_INVEGHAHA0D,0.5330545299332821,1
NDAR_INVEHVK33X7,0.45163506665651804,0
NDAR_INVEMZZZWB9,0.4486224489769163,0
NDAR_INVEN633MJR,0.49139136444100445,0
NDAR_INVEWMZTM2M,0.4732411249681335,0
NDAR_INVEX51JT1N,0.45102954805842493,0
NDAR_INVF26CU0X0,0.31090108761937435,0
NDAR_INVF2PT8GN5,0.4697894280397997,0
NDAR_INVF3FYXH1G,0.44754308334155596,0
NDAR_INVF3V98C81,0.48538966098670533,0
NDAR_INVF858E5X6,0.46814878804068194,0
NDAR_INVF9AA4D38,0.4919773890695435,0
NDAR_INVFBEG8E1Z,0.4932103183998655,0
NDAR_INVFD5FBUC7,0.46365277903634516,0
NDAR_INVFFU82K74,0.5234588244800703,1
NDAR_INVFJ2WR5PF,0.5055209539078694,1
NDAR_INVFJM888KZ,0.4602482576187414,0
NDAR_INVFK3LV5VU,0.5532648654094867,1
NDAR_INVFLL0YDNF,0.491121590523453,0
NDAR_INVFM8FB6B7,0.47226609251917073,0
NDAR_INVFNERG0W1,0.36800331122445357,0
NDAR_INVFP26FE4K,0.5359392022416823,1
NDAR_INVFV1BAUYW,0.5123899571282994,1
NDAR_INVFY7E3ZGA,0.5374453166243288,1
NDAR_INVG0MXBE3C,0.5251743342432854,1
NDAR_INVG1ZW4G9G,0.5014181504999573,1
NDAR_INVG2K6ZE55,0.46446093775770153,0
NDAR_INVG34U0PZU,0.4634740254242594,0
NDAR_INVG47HFECU,0.4880334741821146,0
NDAR_INVG4ZUCJ38,0.486388885100911,0
NDAR_INVG9KR5UXZ,0.5030693668112176,1
NDAR_INVGAFB8D70,0.4462491452450886,0
NDAR_INVGMC8M2DC,0.5258291697975189,1
NDAR_INVGN73K7M2,0.5850357568404747,1
NDAR_INVGR6LPB7F,0.4074124244653984,0
NDAR_INVGTVKTXXU,0.45999163632773454,0
NDAR_INVGUEFFMBB,0.4556362381985172,0
NDAR_INVGVMFM94R,0.5033573583348026,1
NDAR_INVGWVK97F4,0.45468271567588026,0
NDAR_INVGXB5Z3TF,0.43334069841782236,0
NDAR_INVGXUMDLPL,0.4564272151365672,0
NDAR_INVGY9L0FCK,0.48455296169854517,0
NDAR_INVH1JMR2EA,0.4766682552151915,0
NDAR_INVH5344TM1,0.5222672170330256,1
NDAR_INVH6FMF28J,0.5065677214462436,1
NDAR_INVHB1RV7A1,0.5083418873191524,1
NDAR_INVHDNWHYA8,0.4286357957257996,0
NDAR_INVHDX0L5M7,0.45704971390378396,0
NDAR_INVHELGE2W9,0.5087538752010884,1
NDAR_INVHFTLY3CY,0.5516395722472518,1
NDAR_INVHLG6NYZU,0.49754272418953277,0
NDAR_INVHLLPEWJH,0.41144453633508693,0
NDAR_INVHR1HZ6FC,0.5105090535266531,1
NDAR_INVHRZ430EB,0.44227741296285794,0
NDAR_INVHVLKT4A9,0.5106025466812484,1
NDAR_INVHXB99NBE,0.4436361200089999,0
NDAR_INVHXHGMVPP,0.3997294749388973,0
NDAR_INVHYNT2P5E,0.386666515837555,0
NDAR_INVHZJJKJ0D,0.4794684681411644,0
NDAR_INVJ16BUDG7,0.5785405087398708,1
NDAR_INVJ18AUAJ8,0.5928259301474497,1
NDAR_INVJ1GDEXZF,0.4636925264075116,0
NDAR_INVJ4AX55VH,0.4505898849951063,0
NDAR_INVJ4U9BRT9,0.5023743749049455,1
NDAR_INVJ586JN4M,0.3733960540492105,0
NDAR_INVJ6EH2T8Z,0.5703340514796188,1
NDAR_INVJ7BJFRDD,0.4495475991744356,0
NDAR_INVJD6CRBP8,0.47713104883605384,0
NDAR_INVJE5T60YC,0.38241578983318997,0
NDAR_INVJF3BM0BU,0.5733913427684985,1
NDAR_INVJN9PXHA6,0.491630908730721,0
NDAR_INVJNVE97YL,0.5689202251136715,1
NDAR_INVJP978MN3,0.5468581414759299,1
NDAR_INVJPXM3ZKA,0.5267038503419929,1
NDAR_INVJVHUKF36,0.5697770540908779,1
NDAR_INVJXKV7NF7,0.44445110735586185,0
NDAR_INVJZPZNDD4,0.4339853460062214,0
NDAR_INVJZRPKRLG,0.6128871667058294,1
NDAR_INVK2MTFMLM,0.4823700894805859,0
NDAR_INVK51MXR7P,0.6292885946119868,1
NDAR_INVK5DEN4NB,0.566393443379604,1
NDAR_INVK638E3TP,0.4908162908576067,0
NDAR_INVKBBYPD24,0.44268921724800475,0
NDAR_INVKD8JTUFA,0.4978030132242562,0
NDAR_INVKJY3WLAB,0.5375839218804955,1
NDAR_INVKKJW08K9,0.5015582484875213,1
NDAR_INVKLT2ZLDF,0.5172621919091833,1
NDAR_INVKMBXR817,0.5168997679635565,1
NDAR_INVKNHZYKRL,0.600119390513576,1
NDAR_INVKUTBPBRE,0.5466839482993623,1
NDAR_INVKV39ALMD,0.5537437337063531,1
NDAR_INVKVFAHBJN,0.5028781027810483,1
NDAR_INVKZW3CU83,0.42846366749253245,0
NDAR_INVL0TJ5KKX,0.4855802507608838,0
NDAR_INVL0WTR0H9,0.41398791856759765,0
NDAR_INVL18N9A9R,0.42756848753658394,0
NDAR_INVL1UHN7LG,0.457230831554926,0
NDAR_INVL2FYHWYV,0.6200375275689926,1
NDAR_INVL7GG9GJV,0.5195674628862482,1
NDAR_INVL7XCKG7W,0.4148934777407519,0
NDAR_INVL8XFXVEJ,0.3549229634756708,0
NDAR_INVL9ADL4ZD,0.5077798167647379,1
NDAR_INVLH8GZ09D,0.5271249612511768,1
NDAR_INVLJ8NB5W8,0.4433274931717463,0
NDAR_INVLJ8PG03W,0.5584999923097128,1
NDAR_INVLLC8XX9N,0.47854438107574204,0
NDAR_INVLM351W49,0.5740750404386189,1
NDAR_INVLNA4879N,0.4470369537764707,0
NDAR_INVLU2M4RX1,0.48183521027610277,0
NDAR_INVLW9TBNE7,0.5717461484800394,1
NDAR_INVLWLM2K92,0.5497170271559798,1
NDAR_INVM2KK7E4Y,0.5338957634125691,1
NDAR_INVM4D87T1B,0.36972558487674334,0
NDAR_INVM5GN30FZ,0.5197091878105182,1
NDAR_INVM6LNBP2L,0.5383881109387839,1
NDAR_INVM9LBHANT,0.532726602142509,1
NDAR_INVMABFTW07,0.5827917363185312,1
NDAR_INVMEMP96PP,0.5343186862280074,1
NDAR_INVMEZY36AN,0.49206055863843984,0
NDAR_INVMLDY2ZT2,0.5022209222816679,1
NDAR_INVMM5Z9B33,0.4662385076310804,0
NDAR_INVMMPNAM6J,0.5119189194669201,1
NDAR_INVMN0KZ6X8,0.5579720509293652,1
NDAR_INVMPEAC3HK,0.549917973149822,1
NDAR_INVMPZ9B1D7,0.5229002716721989,1
NDAR_INVMVTF3GGD,0.43891236428883235,0
NDAR_INVMWHAGKYU,0.5672654124884549,1
NDAR_INVMXXDXPF1,0.45929652986167885,0
NDAR_INVMYJA6PJP,0.5052311645074048,1
NDAR_INVN0R3YY02,0.5472517732300184,1
NDAR_INVN133CPC0,0.3742970578260434,0
NDAR_INVN22KZG4B,0.5331022825343333,1
NDAR_INVN2R08D31,0.5085914966039672,1
NDAR_INVN3W1266D,0.4604546693985291,0
NDAR_INVN4800E3M,0.46334523222878155,0
NDAR_INVN5919504,0.514444087509127,1
NDAR_INVN6F1W041,0.45151653197100305,0
NDAR_INVN7UFARMD,0.4729635004064623,0
NDAR_INVNNZDV7GK,0.4432535301610269,0
NDAR_INVNRMWTVD1,0.5388981527680523,1
NDAR_INVNUVYJFN0,0.5877162571836444,1
NDAR_INVNXP646J1,0.495873673210069,0
NDAR_INVP6AED57Y,0.562861070992992,1
NDAR_INVP7ZDJ6UZ,0.45681292989281486,0
NDAR_INVPD2HB0LU,0.3634775837161547,0
NDAR_INVPDHM8VFC,0.48451947295527087,0
NDAR_INVPEUL1TU6,0.5599489527107449,1
NDAR_INVPGB4E8R7,0.5001616860558014,1
NDAR_INVPGV8M0Z4,0.5432929541540649,1
NDAR_INVPH84UZAC,0.43806663735015405,0
NDAR_INVPHHNBM9Z,0.4994457284959414,0
NDAR_INVPN3M8KBK,0.5241397075080239,1
NDAR_INVPPEYYCZV,0.3979818225051691,0
NDAR_INVPURW8L0G,0.502458112560771,1
NDAR_INVPV7EDNMA,0.5609241369519541,1
NDAR_INVPX3YX562,0.5257250612260534,1
NDAR_INVPXKBKXC1,0.5559138354398654,1
NDAR_INVPZ1GC78K,0.4537735310819841,0
NDAR_INVPZ9JZHZ4,0.5132792083817744,1
NDAR_INVR06UP6NN,0.5164213049553671,1
NDAR_INVR2EC067F,0.4758115742344756,0
NDAR_INVR62PJ1EJ,0.6616696894626848,1
NDAR_INVR6ET5C77,0.4906569805423436,0
NDAR_INVRCV1G0DA,0.4662536037290518,0
NDAR_INVRCXPE6ZR,0.5337753108827181,1
NDAR_INVRDXFBTYA,0.4774470361113241,0
NDAR_INVRDZNNL8U,0.47554387799136655,0
NDAR_INVRL198MFV,0.5372969163956532,1
NDAR_INVRM3KG8PG,0.5746354857292603,1
NDAR_INVRMV0P0FV,0.5248400204310408,1
NDAR_INVRUVAZC2F,0.4906173750016783,0
NDAR_INVT0YVV9PU,0.5710646665736506,1
NDAR_INVT27UF3XK,0.3988829676029974,0
NDAR_INVT3YD0HU4,0.4457075756063153,0
NDAR_INVTCJ78M4K,0.45646471625351115,0
NDAR_INVTD6L7VPT,0.4449364950058563,0
NDAR_INVTFPAU4FF,0.500829471075734,1
NDAR_INVTH1YJVJ1,0.4833434309289358,0
NDAR_INVTHF11PAH,0.5608222615550623,1
NDAR_INVTL0JKXBF,0.4736244099763778,0
NDAR_INVTP3B049W,0.43597180417567355,0
NDAR_INVTP6W072A,0.5130400395196133,1
NDAR_INVTXT5J9FD,0.4773876416006666,0
NDAR_INVTY4J79EA,0.52612913315044,1
NDAR_INVTZ42813G,0.5702496363576921,1
NDAR_INVU05WUH4L,0.46286632918316095,0
NDAR_INVU0T6GWNN,0.48734867388390635,0
NDAR_INVU10T0UJN,0.5283338313956875,1
NDAR_INVU1MFZFX8,0.5790611382970352,1
NDAR_INVU1T94DML,0.47343723379061203,0
NDAR_INVU46YJV27,0.5135161223158469,1
NDAR_INVU575WJ15,0.6119835633109354,1
NDAR_INVU6T6KG2P,0.4690105467207313,0
NDAR_INVU7L6GBPV,0.4178656642895996,0
NDAR_INVU7VVFRJX,0.5152096036899113,1
NDAR_INVU9P37GDT,0.5140997798773841,1
NDAR_INVUB6JP787,0.5182747410044809,1
NDAR_INVUEBPZ7X3,0.56015373662841,1
NDAR_INVUEP9AVEL,0.5029312075100105,1
NDAR_INVUFF64VGJ,0.42522983377988977,0
NDAR_INVUFFFFXBF,0.4610277431707137,0
NDAR_INVUGD7DXX7,0.399565510387776,0
NDAR_INVUGTM5WFU,0.5078899904234098,1
NDAR_INVUHCPUV4G,0.5481760719222174,1
NDAR_INVUKG8ND85,0.5395785855624243,1
NDAR_INVUWZLKLE0,0.5193418868265177,1
NDAR_INVUZYFLAPC,0.5128298900028098,1
NDAR_INVV0LECLBE,0.4878772301899839,0
NDAR_INVV25NXUTA,0.5077800519934035,1
NDAR_INVV4AXRCZ6,0.5300991791858921,1
NDAR_INVV6GUKET3,0.5532005032038173,1
NDAR_INVV6XHZB59,0.5669303021073356,1
NDAR_INVV7Z95HZ1,0.4504339511166075,0
NDAR_INVVA90J10J,0.5187885484341503,1
NDAR_INVVB08AETV,0.5378457077482345,1
NDAR_INVVB8PTCB1,0.5004441415250321,1
NDAR_INVVBHGA5ZP,0.612888293193631,1
NDAR_INVVGFCTD9T,0.40545700915336813,0
NDAR_INVVJRZBX7W,0.5556146915578444,1
NDAR_INVVN0L0E6W,0.4623997543320023,0
NDAR_INVVNKYK7HM,0.48607034492898044,0
NDAR_INVVPZM5DG3,0.45146777724630405,0
NDAR_INVVRYNAJ4H,0.508687692362542,1
NDAR_INVVW7UK4G4,0.36217189636756303,0
NDAR_INVVWM8LE4C,0.48588633562009914,0
NDAR_INVW2GVHACV,0.4973259419728957,0
NDAR_INVW35MKDP0,0.4884382173817234,0
NDAR_INVW3LL7MG1,0.6100714477756486,1
NDAR_INVW46ENKNL,0.5161911352929868,1
NDAR_INVW4HWHZAF,0.44082957412486057,0
NDAR_INVW6KT5GEB,0.4958612934034167,0
NDAR_INVWA20K2LU,0.5034372639095703,1
NDAR_INVWJ1LWK8J,0.430778463517782,0
NDAR_INVWJG4X8JC,0.5426719016246856,1
NDAR_INVWKG1LV7G,0.49952273838786626,0
NDAR_INVWL8Y25AK,0.4187628148542171,0
NDAR_INVWTF6LNUW,0.5072186998980018,1
NDAR_INVWUHH5YTP,0.4669749481252107,0
NDAR_INVWUJ9HMBC,0.4830404584950815,0
NDAR_INVWXP08CYK,0.4763768305774748,0
NDAR_INVX7RUVFDV,0.4678770657622085,0
NDAR_INVXEHCCY9N,0.47426930940737355,0
NDAR_INVXF8CMXGC,0.5337312113927095,1
NDAR_INVXGFXPB14,0.46757071279595325,0
NDAR_INVXKA5TREH,0.5121163903180976,1
NDAR_INVXT84DNBE,0.5670430593874012,1
NDAR_INVXUAL3R9B,0.5130063176330956,1
NDAR_INVXUHXEJTR,0.4628554455051541,0
NDAR_INVXVAPJEM7,0.5224022582330986,1
NDAR_INVXXN5Z1Y0,0.5008993615667983,1
NDAR_INVXZRDA6CJ,0.46562736738995436,0
NDAR_INVY0CRE49N,0.4764923752852668,0
NDAR_INVY3YXX5T8,0.5119075043765471,1
NDAR_INVY4984X9Z,0.6156989780768599,1
NDAR_INVY4D2ZRMT,0.4275220505655195,0
NDAR_INVY5GHPDX4,0.562820436124463,1
NDAR_INVY5JF74LT,0.5379335353524088,1
NDAR_INVY7DUFWF4,0.4672207327039806,0
NDAR_INVY81M9FZH,0.5163405086981622,1
NDAR_INVY92TEZW6,0.4777960283897667,0
NDAR_INVYBJPP4VV,0.4378329617184973,0
NDAR_INVYD98TZ0C,0.4640765543065241,0
NDAR_INVYEMDCKWK,0.5209595106031384,1
NDAR_INVYMM66RPJ,0.46614317683877154,0
NDAR_INVYN247XZX,0.4094652941933399,0
NDAR_INVYNCHCTAD,0.5036377290670615,1
NDAR_INVYNRJ8UU6,0.48916890325784734,0
NDAR_INVYRX2FJ7L,0.5170403665169409,1
NDAR_INVYRYJZLMX,0.4879016447865425,0
NDAR_INVYUZG9ZNP,0.5265777055398727,1
NDAR_INVYVCJPTME,0.572381843291447,1
NDAR_INVYVRMB9TW,0.6092579680756287,1
NDAR_INVYVVMMD41,0.519916792631657,1
NDAR_INVZ18FPVFJ,0.5007505672313175,1
NDAR_INVZ1VBM6Y7,0.5133042855696203,1
NDAR_INVZ70RKK51,0.49310801241645513,0
NDAR_INVZD57Y0V7,0.4846497481941565,0
NDAR_INVZDA1D94K,0.474473690982138,0
NDAR_INVZG6DB5BV,0.5393262428075545,1
NDAR_INVZJDPXX7G,0.5886008716913497,1
NDAR_INVZKBLKU16,0.5272497859403058,1
NDAR_INVZLHFUAF0,0.5474241057831193,1
NDAR_INVZMVGC1BU,0.4430858483782129,0
NDAR_INVZPEKP3FW,0.4891546211059892,0
NDAR_INVZPRTF377,0.5678558604069713,1
NDAR_INVZTFAZ4PF,0.511796290271924,1
NDAR_INVZUXFF006,0.47132379917750794,0
NDAR_INVZW8G4W5A,0.48557094134409673,0
NDAR_INVZZPKBDAC,0.5595713820754745,1
NDAR_INV02WP3TP6,0.46446810126096355,0
NDAR_INV03BDCNWM,0.48208713651122054,0
NDAR_INV09AKV10T,0.5403230624842245,1
NDAR_INV09AUXBBT,0.5239216238668416,1
NDAR_INV0A4P0LWM,0.4145749455711564,0
NDAR_INV0BL9EL2Y,0.5180506456997972,1
NDAR_INV0CFR33F0,0.42423479789774715,0
NDAR_INV0JAG7BGC,0.5678542923959148,1
NDAR_INV0JRU5DWA,0.39892157473758905,0
NDAR_INV0N4E3EM7,0.43932891745017166,0
NDAR_INV0P2ZCYPM,0.41136659896709327,0
NDAR_INV0TJZ2RA3,0.5178292500818154,1
NDAR_INV0UA196B6,0.4939309855613746,0
NDAR_INV0UEA3Z9E,0.4813284426176189,0
NDAR_INV0WAF57A4,0.4931934640901282,0
NDAR_INV0X4A2LKW,0.5456719068572035,1
NDAR_INV0XDBADBW,0.5507681577760545,1
NDAR_INV0XU7Z6RH,0.5298837002405115,1
NDAR_INV0YVKYMJX,0.48442266459517414,0
NDAR_INV12F1NWCG,0.5752025754742716,1
NDAR_INV15VX8FJL,0.45085173098334574,0
NDAR_INV19YE2JCZ,0.549332197626812,1
NDAR_INV1D8KBZHP,0.5021308983159566,1
NDAR_INV1ELP5894,0.5125022674522542,1
NDAR_INV1FGX3DL8,0.4140008695984412,0
NDAR_INV1KZKJNFD,0.4603892675900134,0
NDAR_INV1ML5RVV4,0.5858064987745576,1
NDAR_INV1PYEEE1R,0.49628485675446815,0
NDAR_INV1R36G2UH,0.5778306008313263,1
NDAR_INV1RE32C3R,0.5292441979585454,1
NDAR_INV1RJ51V8K,0.4970374884266473,0
NDAR_INV1T83ZJ8N,0.5102304981750955,1
NDAR_INV1VMJZV9V,0.42514560254743955,0
NDAR_INV1XLM62BZ,0.46924846366375433,0
NDAR_INV23E4LDJX,0.4454538438652755,0
NDAR_INV27NJ4UJ7,0.5703855971268604,1
NDAR_INV29YF00DM,0.5353783013170219,1
NDAR_INV2C7F1286,0.48600326687023987,0
NDAR_INV2CL5C6NJ,0.5062070423583033,1
NDAR_INV2CVVEP68,0.4728811592327013,0
NDAR_INV2D6AVBFY,0.5853309628776158,1
NDAR_INV2F729N9A,0.6192642157764996,1
NDAR_INV2KA8EUUR,0.4454149461823557,0
NDAR_INV2NVERUP6,0.5488553486958039,1
NDAR_INV2P2LLTJC,0.5233136707535075,1
NDAR_INV2V8997BF,0.533015379370841,1
NDAR_INV2VHU0WU5,0.5378555470896732,1
NDAR_INV2VJF8M3C,0.4734790685923287,0
NDAR_INV2VPV9219,0.5028700813369037,1
NDAR_INV2W4EY7DK,0.49317123277067576,0
NDAR_INV2X8P07FC,0.44340092943516396,0
NDAR_INV3072CP0C,0.4718071990336265,0
NDAR_INV320U3LPD,0.46507114457651244,0
NDAR_INV395VW31D,0.5748909665832407,1
NDAR_INV3A81U14B,0.4154362519182018,0
NDAR_INV3AGKBZAW,0.5026937971138512,1
NDAR_INV3B1PKLZM,0.4866538190550898,0
NDAR_INV3CE271ET,0.5265405275340692,1
NDAR_INV3CJ9GXRL,0.5198668390594808,1
NDAR_INV3HFPA2R0,0.4850392083271244,0
NDAR_INV3MANP3Y8,0.5155557346538449,1
NDAR_INV3NT6ML17,0.4580130211929856,0
NDAR_INV3RZ11T2M,0.5770363264923839,1
NDAR_INV3YJ5XDU0,0.4065508586565015,0
NDAR_INV405DYFXP,0.49358274340414954,0
NDAR_INV40UHKD3Y,0.5834747090654708,1
NDAR_INV415JRYRK,0.5318545970213132,1
NDAR_INV41ZBCH48,0.4703252476295292,0
NDAR_INV4206Z9NR,0.4456562312596822,0
NDAR_INV4275X676,0.44202039079904304,0
NDAR_INV4B0U03EB,0.4879291592802259,0
NDAR_INV4BAX2G31,0.5179113828638261,1
NDAR_INV4F95WY7X,0.4271604699775163,0
NDAR_INV4FBVLRNU,0.47273388836381786,0
NDAR_INV4GP0WREF,0.4799237904077522,0
NDAR_INV4JCA65T3,0.4359188030265273,0
NDAR_INV4LPXB23R,0.5242540231023332,1
NDAR_INV4LUBR4AE,0.48363334083913756,0
NDAR_INV4PERLVAB,0.5099534526134596,1
NDAR_INV4TMZ755N,0.499605172152831,0
NDAR_INV4TR6CE01,0.5212987909490642,1
NDAR_INV4UVUKCDA,0.5455817524703216,1
NDAR_INV4X19HRWY,0.46931169846531645,0
NDAR_INV4X3B9V7E,0.5427510352684868,1
NDAR_INV4ZPG6HXX,0.4511141276854608,0
NDAR_INV51W3Y9EW,0.44685976612766354,0
NDAR_INV51ZKXX4P,0.4582530631667171,0
NDAR_INV52034BGR,0.4534731809313388,0
NDAR_INV540M2VDX,0.4559658928395112,0
NDAR_INV552D9NA7,0.4714839240697859,0
NDAR_INV57F63WRL,0.49535915011840975,0
NDAR_INV57V4LC2W,0.5912119387624014,1
NDAR_INV5A88A0JW,0.6032212370932586,1
NDAR_INV5BJZW7MU,0.4372824598230566,0
NDAR_INV5F786HZ9,0.55795325972444,1
NDAR_INV5GM4X9AB,0.43985790909821426,0
NDAR_INV5KKUBDAY,0.4565290942127958,0
NDAR_INV5M9Y06N7,0.5034706028146063,1
NDAR_INV5U9JTZ3X,0.44346647580226045,0
NDAR_INV5UHHRZBV,0.5809419899389405,1
NDAR_INV5UYTUJ33,0.4719693190867103,0
NDAR_INV5Y3DK6GX,0.4211162363804451,0
NDAR_INV5ZEMD2C6,0.5977974178914587,1
NDAR_INV625BWGDB,0.3982990964643738,0
NDAR_INV62G4MJ4G,0.4695958366975562,0
NDAR_INV63M0TP0H,0.5498776628712458,1
NDAR_INV64GAJKPV,0.5009416736869421,1
NDAR_INV65CU9XVH,0.44082132713958655,0
NDAR_INV6A0Z6DN6,0.4673551556407463,0
NDAR_INV6G8X0EP0,0.4506495400414323,0
NDAR_INV6KL1B4H0,0.5662356973878723,1
NDAR_INV6KRBKZYB,0.45976476649686177,0
NDAR_INV6LR7XBTB,0.45665417053945917,0
NDAR_INV6VZBKHPK,0.4799263916322603,0
NDAR_INV6WB14N47,0.41928142007589986,0
NDAR_INV72NE2AL6,0.5506206329050747,1
NDAR_INV72PBFKDM,0.5981603517193675,1
NDAR_INV73VBCJUJ,0.5762768996803587,1
NDAR_INV74LR36LF,0.5370811047485088,1
NDAR_INV79LXV51U,0.4350746709798161,0
NDAR_INV7C262RWK,0.46228155685716726,0
NDAR_INV7FC40YZ3,0.5131625368534565,1
NDAR_INV7K1MZVU9,0.5380937805872507,1
NDAR_INV7LA0606V,0.4185604722999853,0
NDAR_INV7LB64CGV,0.4495541334781283,0
NDAR_INV7NVJNHRE,0.47004093785959394,0
NDAR_INV7P2D519Z,0.3891093827623385,0
NDAR_INV7T9ULU2M,0.4920568358555247,0
NDAR_INV7WTD2B6V,0.4441973307636824,0
NDAR_INV7XL78LUT,0.5527541548018228,1
NDAR_INV804917DP,0.488058074802986,0
NDAR_INV86RR49HT,0.5237790500509785,1
NDAR_INV86X5Z1TX,0.6026435669433862,1
NDAR_INV86XWPH2R,0.383283517136373,0
NDAR_INV8AMD17WG,0.5115202629569395,1
NDAR_INV8BTF3TP9,0.42795552147064775,0
NDAR_INV8CNPVNRX,0.4948170389565313,0
NDAR_INV8FTWL36D,0.4656956780075195,0
NDAR_INV8LAR07DB,0.5464286384563866,1
NDAR_INV8MYP0F8J,0.4184288607356704,0
NDAR_INV8PMAFPCV,0.42687229168605983,0
NDAR_INV8THNUUY3,0.5287556453038317,1
NDAR_INV8Y1VD9H7,0.49741067990742854,0
NDAR_INV8ZELYTU5,0.5446473035674357,1
NDAR_INV920MEG9V,0.4823636641870446,0
NDAR_INV9245VEY5,0.5091222842543682,1
NDAR_INV99DBA2DJ,0.5490739522406213,1
NDAR_INV9AP81GGJ,0.4942237070580581,0
NDAR_INV9DV0865Y,0.426806584719769,0
NDAR_INV9E57ARM0,0.538516123707313,1
NDAR_INV9FNUYHC2,0.41713328652113285,0
NDAR_INV9L4P2RJJ,0.5109560281362502,1
NDAR_INV9N9B1Z7A,0.5412691663081399,1
NDAR_INV9WDTKY2A,0.44215689811717607,0
NDAR_INV9X1R94EZ,0.5008298342547527,1
NDAR_INV9Y3FX7J8,0.4954821435668335,0
NDAR_INV9YBX357L,0.4502348897563552,0
NDAR_INV9Z2UV26Z,0.515375125392238,1
NDAR_INV9Z6E4FXG,0.4736733598054801,0
NDAR_INV9ZAVYK55,0.4664011054759205,0
NDAR_INV9ZYJZEVH,0.4729001312279342,0
NDAR_INVA12WR7JP,0.39269981296213224,0
NDAR_INVA2CU3J4E,0.5502367618116589,1
NDAR_INVA4KJXLYH,0.5069152525825698,1
NDAR_INVA776K15W,0.4732514262443101,0
NDAR_INVA9M92FW1,0.5278285685428482,1
NDAR_INVABT64EYE,0.5349432944121667,1
NDAR_INVACWHYYFT,0.544203056334111,1
NDAR_INVAD527HMC,0.3915331509287725,0
NDAR_INVADJMFTFP,0.49982109443585165,0
NDAR_INVAHRRU15U,0.47866664670388476,0
NDAR_INVAT4Z1HCV,0.5415262682277189,1
NDAR_INVAYC2PLB5,0.6102884759521499,1
NDAR_INVB0557YW8,0.4653350499743857,0
NDAR_INVB3438R23,0.47457425981598667,0
NDAR_INVB3XNA40G,0.45117953521278686,0
NDAR_INVB74PPWH0,0.5208829050047407,1
NDAR_INVB8234KWV,0.5818019021864811,1
NDAR_INVBAGGF8UK,0.5569112257268066,1
NDAR_INVBEG60AUC,0.4345214408076264,0
NDAR_INVBGH53Z59,0.4593630935686461,0
NDAR_INVBJ8CZ3CJ,0.4613472323791362,0
NDAR_INVBJUB7H8B,0.5264660140907989,1
NDAR_INVBKN88GVE,0.49656355159711246,0
NDAR_INVBL3B50GW,0.46696104851945575,0
NDAR_INVBLHP1W5L,0.452658800695604,0
NDAR_INVBLJJA3KF,0.536994382025854,1
NDAR_INVBM8CW3PV,0.6029069022426959,1
NDAR_INVBMKV8MN1,0.5429681318099828,1
NDAR_INVBN70T9E1,0.4670030570785988,0
NDAR_INVBRT7E7UK,0.4708569528827961,0
NDAR_INVBTLEZJL0,0.526346910594953,1
NDAR_INVBVDU98XG,0.4747672217011884,0
NDAR_INVBW8W61WT,0.511035853484104,1
